surface_composition,facet,adsorbate,reaction_energy_eV
NiNi-MOF,100,OH*,1.5625627599999916
CoCu-MOF,100,OH*,1.117932939999946
CoCu-MOF,100,OH*,1.3989138800000092
Cu-fcc,111,OH*,0.11153103178367019
Ru-hcp,0001,OH*,-0.2776549048394372
Ag-fcc,111,OH*,0.49561769091087626
Ag-fcc,100,OH*,0.23919902717898367
Ni-fcc,111,OH*,-0.15415528546873247
Rh-fcc,111,OH*,0.20146425120765343
Au-fcc,111,OH*,1.15477478556204
Au-fcc,100,OH*,0.9886722054288839
Co-hcp,0001,OH*,-0.417603534348018
Pt-fcc,111,OH*,0.7380922885640757
Pt-fcc,211,OH*,0.09775996207099524
Pt2O5-C12c,100-hc,OH*,0.4115735799999811
Cu-fcc,100-4lays,OH*,-0.05914163244597148
Pt2O5-C12c,100-lc,OH*,0.42760924000000955
Re2O5-C12c,100-hc,OH*,-0.6760553100000095
Cu-fcc,100,OH*,-0.08266362986614695
Re2O5-C12c,100-lc,OH*,-0.8600174800000104
Rh2O5-C12c,100-hc,OH*,0.8179115000000081
Rh2O5-C12c,100-lc,OH*,0.6903577299999881
Ru2O5-C12c,100-hc,OH*,0.4742302200000097
Cu-fcc,111,OH*,-0.8463772062023054
Ru2O5-C12c,100-lc,OH*,0.33081790999997907
Tc2O5-C12c,100-hc,OH*,0.047270650000001524
Cu-fcc,100,OH*,-0.5842725194743252
Tc2O5-C12c,100-lc,OH*,-0.127957140000035
V2O5-C12c,100-hc,OH*,1.442124409999991
V2O5-C12c,100-lc,OH*,0.4548601200000064
Ru-hcp,0001,OH*,-0.07457538581365952
W2O5-C12c,100-hc,OH*,-1.0328901199999905
W2O5-C12c,100-lc,OH*,-1.1664782000000002
Ag-fcc,111,OH*,-1.4542361460626125
Ta2O5-C12c,100-hc,OH*,-0.1608814599999846
Ta2O5-C12c,100-lc,OH*,-2.044229180000002
Ni-fcc,111,OH*,-0.28339745947596384
Sb2O5-C12c,100-lc,OH*,0.05770563000001516
Sn2O5-C12c,100-lc,OH*,0.9694774000000166
Rh-fcc,111,OH*,-0.36248449292907026
Zn2O5-C12c,100-lc,OH*,2.1505056999999965
Zr2O5-C12c,100-lc,OH*,1.572928499999989
WO3,001,OH*,2.1912818800000196
ReO3-Pm3m,001,OH*,-0.5072324000000208
OsO3-Pm3m,001,OH*,-0.1778749899999923
IrO3-Pm3m,001,OH*,0.48953946000000315
Pt-fcc,111,OH*,-0.29761574831354665
RuO3-Pm3m,001,OH*,0.7694890300000026
TcO3-Pm3m,001,OH*,0.3946813699999723
Mo16O51,001,OH*,2.281572780000033
MnO3-Pm3m,001,OH*,1.442182520000003
AgO-Fm3m,100,OH*,3.7199277899999856
CdO-Fm3m,100,OH*,4.297960770000003
CoO-Fm3m,100,OH*,2.155103260000004
CuO-Fm3m,100,OH*,2.7724703800000015
MoB2-Nb-B03,001,OH*,-2.9896520099998725
MoB2-Nb-B03,001,OH*,-4.716891939999982
Os-hcp,0001+2%,OH*,0.021301343411323614
Os-hcp,0001+5%,OH*,-0.15705648848961573
Os-hcp,0001+8%,OH*,-0.38442202271835413
Os-hcp,0001-1%,OH*,0.20803415895352373
Os-hcp,0001-2%,OH*,0.26782137890404556
Ni3Si-fcc,111-3%,OH*,0.1327550900168717
Ni3Si-fcc,111-5%,OH*,0.768817106159986
Ni3Si-fcc,111-5%,OH*,0.2552059092267882
Ni3Si-fcc,111-5%,OH*,0.5816049620698323
Ni3Si-fcc,111-5%,OH*,0.198607727419585
Os-hcp,0001-3%,OH*,0.3263321128397365
Ni3Zr-hcp,0001,OH*,0.27102143765660003
Ni3Zr-hcp,0001,OH*,-0.008073209428403061
Ni3Zr-hcp,0001,OH*,-0.8314968962149578
Ni3Zr-hcp,0001,OH*,-0.8559777537666378
Os-hcp,0001-5%,OH*,0.4587605301858275
Os-hcp,0001,OH*,0.146173023400479
Os-hcp,0001,OH*,0.2227642252764781
Os-hcp,0001,OH*,0.6314951295935316
Pt-fcc,111-3%,OH*,1.535789008376014
Pt-fcc,111-5%,OH*,1.619712997933675
Pt3In-fcc,111,OH*,1.6751239470613655
Pt3In-fcc,111,OH*,0.5803839872824028
Pt3In-fcc,111,OH*,1.1473021491401596
Pt3In-fcc,111,OH*,0.980540720600402
Pt3In-fcc,111,OH*,0.8062024182800087
Pt3In-fcc,111,OH*,1.3848810681301984
Pt3In-fcc,111+2%,OH*,0.5106399859214434
Pt3In-fcc,111+5%,OH*,0.3918054235546151
Pt3In-fcc,111-5%,OH*,0.8905164830212016
Pt3Zn-fcc,111,OH*,1.6396271049743518
Pt3Zn-fcc,111,OH*,0.5581358237759559
Pt3Zn-fcc,111,OH*,1.0784332658877247
Pt3Zn-fcc,111,OH*,0.8894627221816336
Pt3Zn-fcc,111,OH*,0.8131444504761021
Pt3Zn-fcc,111,OH*,1.4095321328859427
NdMg-bcc,101,O*,-5.520314804271038
NdMg-bcc,101,O*,-3.2153046006860677
NdMg-bcc,101,O*,-2.177330444843392
NdMg-bcc,101,O*,-5.809454261583596
NdMg-bcc,101,O*,-5.5701898694751435
NdMg-bcc,101+3%,O*,-5.894526435480657
NdMg-bcc,101+5%,O*,-5.9395665820011345
NdMg-bcc,101-3%,O*,-5.69714539724373
NdMg-bcc,101-5%,O*,-5.614562384693272
NdZn-bcc,101,O*,-5.150213044427801
NdZn-bcc,101,O*,-4.477414163440699
NdZn-bcc,101,O*,-2.832715128621203
NdZn-bcc,101+3%,O*,-5.244223205525486
NdZn-bcc,101+5%,O*,-5.3067813606976415
NdZn-bcc,101-3%,O*,-5.088758719059115
Tc,111,O*,-0.8201324699622887
NdZn-bcc,101-5%,O*,-5.0926650492765475
Ni-fcc,111,O*,-2.757163265530835
Ni-fcc,111,O*,-2.6581656659545843
Ni-fcc,111,O*,-0.9260689723741962
Ni-fcc,111+2%,O*,-2.837541883884114
Ni-fcc,111+5%,O*,-2.9582122622668976
Ni-fcc,111+8%,O*,-3.085576913188561
Ni-fcc,111-1%,O*,-2.7151782771543367
Ni-fcc,111-2%,O*,-2.670033502872684
Ni-fcc,111-3%,O*,-2.6209169549983926
Tc,111,O*,-1.2872071663625206
Ni-fcc,111-5%,O*,-2.5150668486458017
Ni3Al-fcc,111,O*,-2.5533935385974473
Ni3Al-fcc,111,O*,-3.147204030850844
Ni3Al-fcc,111,O*,-2.759660726347647
Ni3Al-fcc,111,O*,-3.0637030422658427
Ni3Al-fcc,111+3%,O*,-3.2936174668284366
Ni3Al-fcc,111-3%,O*,-2.9953070928604575
Ni3Al-fcc,111-5%,O*,-2.9091833350394154
Ni3Fe-fcc,111,O*,-2.584455877513392
Ni3Fe-fcc,111,O*,-3.079597891875892
Ni3Fe-fcc,111,O*,-2.696485008840682
Ni3Fe-fcc,111,O*,-2.942531702312408
Ni3Fe-fcc,111,O*,-1.898004364949884
Ni3Fe-fcc,111+3%,O*,-3.2119788253621664
Ni3Fe-fcc,111+5%,O*,-3.278386030753609
Ni3Fe-fcc,111-3%,O*,-2.9416300531011075
Ni3Fe-fcc,111-5%,O*,-2.819409306132002
Ni3Mn-fcc,111,O*,-2.9401596859825077
Ni3Mn-fcc,111,O*,-3.2706388137157774
Ni3Mn-fcc,111,O*,-2.9398926062567625
Ni3Mn-fcc,111,O*,-3.1996818649204215
Tc,111,O*,-0.11062638456149898
Ni3Si-fcc,111,O*,-2.119372238055803
Ni3Si-fcc,111,O*,-2.9617817155376542
Ni3Si-fcc,111,O*,-2.5334786152016022
Ni3Si-fcc,111,O*,-2.820162925403565
Ni3Si-fcc,111,O*,-1.7014618454995798
Ni3Si-fcc,111+3%,O*,-3.1287581140059046
Ni3Si-fcc,111+5%,O*,-3.2312687032608665
Ni3Si-fcc,111-5%,O*,-2.718227312718227
Ni3Zr-hcp,0001,O*,-2.6674390334737836
Ni3Zr-hcp,0001,O*,-3.764853328051686
Ni3Zr-hcp,0001,O*,-3.0045675349610974
Ni3Zr-hcp,0001,O*,-3.5124608038022416
Ni3Zr-hcp,0001,O*,-2.3263801196808345
Ni3Zr-hcp,0001+3%,O*,-3.889641060930444
Ni3Zr-hcp,0001+5%,O*,-3.9606038601705222
Ni3Zr-hcp,0001-3%,O*,-3.6345263098264695
Ni3Zr-hcp,0001-5%,O*,-3.55255378466245
Os-hcp,0001,O*,-2.918172887817491
Os-hcp,0001,O*,-3.3500255771214142
Os-hcp,0001,O*,-2.154132876152289
Os-hcp,0001+2%,O*,-3.4834282980664284
Os-hcp,0001+5%,O*,-3.5943959133001044
Os-hcp,0001+8%,O*,-3.7202789043731173
Os-hcp,0001-1%,O*,-3.2725622504003695
Os-hcp,0001-2%,O*,-3.1939429840713274
Os-hcp,0001-3%,O*,-3.1146876516504562
Os-hcp,0001-5%,O*,-2.9434860055480385
Os2Y-hcp,0001,O*,-3.3764229324442567
Os2Y-hcp,0001,O*,-3.052002691430971
Os2Y-hcp,0001,O*,-3.0129104091975023
Pd-fcc,111,O*,-1.7921021488236875
Pd-fcc,111,O*,-1.6165153882102459
Pd-fcc,111,O*,-0.2112951712042559
Pd-fcc,111+2%,O*,-1.8773521491075371
Pd-fcc,111+5%,O*,-1.9743018199424114
Pd-fcc,111+8%,O*,-2.091793228402821
Pd-fcc,111-1%,O*,-1.7382591196255817
Pd-fcc,111-2%,O*,-1.6719300108852622
Pd-fcc,111-3%,O*,-1.589875715517337
Pd-fcc,111-5%,O*,-1.4159647679825866
Pd3Y-fcc,111,O*,-1.534907359540739
Pd3Y-fcc,111,O*,-2.4559878049749386
Pd3Y-fcc,111+3%,O*,-2.587014699996871
Pd3Y-fcc,111+5%,O*,-2.667269098370525
Pd3Y-fcc,111-3%,O*,-2.3276499389085075
Pd3Y-fcc,111-5%,O*,-2.280329614481161
Pt-fcc,111,O*,-1.7933216269884724
Pt-fcc,111,O*,-0.3609268975415034
Pt-fcc,111+10%,O*,-2.2992779895139392
Pt-fcc,111+2%,O*,-1.9612829415054875
Pt-fcc,111+2%,O*,-1.526973064232152
Pt-fcc,111+2%,O*,-0.5239550602782401
Pt-fcc,111+5%,O*,-2.118368546165584
Pt-fcc,111+5%,O*,-1.6437591536159744
Pt-fcc,111+5%,O*,-0.7154076903607347
Pt-fcc,111+8%,O*,-2.228896289379918
Pt-fcc,111+8%,O*,-1.6985219275957206
Pt-fcc,111+8%,O*,-0.8154406831090455
Pt-fcc,111-1%,O*,-1.6840476482902886
Pt-fcc,111-1%,O*,-1.2826468104976811
Pt-fcc,111-2%,O*,-1.5672372047192766
Pt-fcc,111-2%,O*,-1.1812863103987183
Pt-fcc,111-2%,O*,-0.20607303453289205
Pt-fcc,111-3%,O*,-1.4512349392389297
Pt-fcc,111-3%,O*,-1.0790094669428072
Pt-fcc,111-3%,O*,-0.14895443499699468
Pt-fcc,111-5%,O*,-1.262753384100506
Pt-fcc,111-5%,O*,-0.11098747954383725
Pt3In-fcc,111,O*,-0.876097034655686
Pt3In-fcc,111,O*,-1.5590162374792271
Pt3In-fcc,111,O*,-1.1775990318274125
Pt3In-fcc,111,O*,-1.2758544409152819
Pt3In-fcc,111,O*,0.8980013823165791
Pt3In-fcc,111+2%,O*,-1.6524363197095226
Pt3In-fcc,111+5%,O*,-1.8221671905193944
Pt3In-fcc,111-2%,O*,-1.4978308966310578
Pt3In-fcc,111-5%,O*,-1.4322771762672346
Pt3Zn-fcc,111,O*,-1.3641825929444167
Pt3Zn-fcc,111,O*,-1.8134659423521953
Pt3Zn-fcc,111,O*,-1.4514365755967447
Pt3Zn-fcc,111,O*,-1.5461860699870158
Pt3Zn-fcc,111,O*,0.5033353620310663
Pt3Zn-fcc,111+3%,O*,-2.0178032987751067
Pt3Zn-fcc,111+5%,O*,-2.15249665563897
Pt3Zn-fcc,111-3%,O*,-1.610107923654141
Pt3Zn-fcc,111-5%,O*,-1.5680410289787687
Re-hcp,0001,O*,-3.6213527346772025
Re-hcp,0001,O*,-4.231658087541291
Re-hcp,0001,O*,-3.1896457623297465
Re2Sm-hcp,0001,O*,-4.026274861585989
Re2Sm-hcp,0001,O*,-3.9063687149246107
Re2Sm-hcp,0001,O*,-3.871734745822323
Re2Sm-hcp,0001,O*,-1.9283947187286685
Rh-fcc,111,O*,-2.5881001621019095
Rh-fcc,111,O*,-2.467094947649457
Rh-fcc,111,O*,-1.181568356390926
Rh-fcc,111+2%,O*,-2.6413789632497355
Rh-fcc,111+5%,O*,-2.748833452773397
Rh-fcc,111+8%,O*,-2.9126140102671343
Rh-fcc,111-1%,O*,-2.5657955349743133
Rh-fcc,111-2%,O*,-2.54495787354972
Rh-fcc,111-5%,O*,-2.5628839169075945
Rh3Ce-fcc,111,O*,-2.8226523588673444
Rh3Ce-fcc,111,O*,-2.87210714424873
Rh3Ce-fcc,111+3%,O*,-2.9346096521258005
Rh3Ce-fcc,111+5%,O*,-2.9820808636795846
Rh3Ce-fcc,111-3%,O*,-2.816742318405886
Rh3Ce-fcc,111-5%,O*,-2.8042773276829394
Rh3Mo-hcp,0001,O*,-1.6859615609719185
Rh3Mo-hcp,0001,O*,-3.5924400950825657
Rh3Mo-hcp,0001,O*,-2.3624537070354563
Rh3Mo-hcp,0001,O*,-3.571815090625023
Rh3Mo-hcp,0001,O*,-3.5371611211594427
RhZn-fcc,101,O*,-2.516801438323455
RhZn-fcc,101,O*,-1.9672853646188742
Ru-hcp,0001,O*,-2.971608018371626
Ru-hcp,0001,O*,-3.449232568309526
Ru-hcp,0001,O*,-1.9973249636605033
Ru-hcp,0001+2%,O*,-2.986381350790907
Ru-hcp,0001+2%,O*,-3.537861406126467
Ru-hcp,0001+5%,O*,-3.0948559950847994
Ru-hcp,0001+5%,O*,-3.6474740304984152
Ru-hcp,0001+8%,O*,-3.260789517269586
Ru-hcp,0001+8%,O*,-3.73559347121045
Ru-hcp,0001-1%,O*,-2.97438330740988
Ru-hcp,0001-1%,O*,-3.3985072834184393
Ru-hcp,0001-2%,O*,-2.9731562100569136
Ru-hcp,0001-2%,O*,-3.3407664955884684
Ru-hcp,0001-3%,O*,-2.9619126023026183
Ru-hcp,0001-3%,O*,-3.2750914124626433
Ru-hcp,0001-5%,O*,-2.90748126298422
Ru-hcp,0001-5%,O*,-3.1244838858983712
Ru2Sm-hcp,0001,O*,-3.472150131856324
Ru2Sm-hcp,0001,O*,-3.564670197571104
Ru3Nb-fcc,111,O*,-3.1886241109095863
Ru3Nb-fcc,111,O*,-3.7244762603295385
Ru3Nb-fcc,111,O*,-3.7837240145890974
Ru3Nb-fcc,111,O*,-3.9918358620561776
Ru3Nb-fcc,111,O*,-2.8979009510585456
Ru3Nb-fcc,111+3%,O*,-4.1905992385945865
Ru3Nb-fcc,111+5%,O*,-4.297695762354124
Ru3Nb-fcc,111-3%,O*,-3.7701278466483927
Ru3Nb-fcc,111-5%,O*,-3.619624403625494
RuV-fcc,101,O*,-4.067749228364846
RuV-fcc,101,O*,-4.996542604494607
RuV-fcc,101,O*,-3.6274961127419374
Sc3In-hcp,0001,O*,-0.8355386030598311
YMg-bcc,101,O*,-2.028772479709005
YMg-bcc,101,O*,-5.716797594730451
YRh-bcc,101,O*,-4.2217891988912015
YRh-bcc,101,O*,-4.067177381133661
YRh-bcc,101,O*,-1.7335108691986534
YRh-bcc,101,O*,-1.6804678546832292
YRh-bcc,101,O*,-4.678943713202898
YRh-bcc,101+3%,O*,-4.817377002684225
YRh-bcc,101+5%,O*,-4.885872001519601
YRh-bcc,101-3%,O*,-4.524991499391035
YRh-bcc,101-5%,O*,-4.426651871064678
YZn-bcc,101,O*,-5.508281930327939
YZn-bcc,101,O*,-4.62800998910825
YZn-bcc,101,O*,-2.845114812022075
YZn-bcc,101,O*,-5.512111660493247
YZn-bcc,101+3%,O*,-5.568301807608805
YZn-bcc,101+5%,O*,-5.597310367331374
YZn-bcc,101-3%,O*,-5.412905893819698
YZn-bcc,101-5%,O*,-5.37751612853026
Zn-hcp,0001,O*,-2.162364727933891
Zn-hcp,0001,O*,-2.2230412159115076
Zn-hcp,0001+2%,O*,-2.3984962734248256
Zn-hcp,0001+5%,O*,-2.5479690852807835
Zn-hcp,0001+8%,O*,-2.7697992798202904
Zn-hcp,0001-1%,O*,-2.173029957746621
Zn-hcp,0001-2%,O*,-2.1332798403163906
Zn-hcp,0001-3%,O*,-2.321257712726947
Zn-hcp,0001-5%,O*,-2.2238809592236066
Zn2Nb-hcp,0001,O*,-4.69692159423721
Zn2Nb-hcp,0001,O*,-3.827898294883198
Zn2Nb-hcp,0001,O*,-3.873337088167318
Zn2Nb-hcp,0001,O*,-3.289732905715937
Zn3Mn-fcc,111,O*,-2.489741621859139
Zn3Mn-fcc,111,O*,-3.1040269117365824
Zn3Mn-fcc,111,O*,-2.1848654130881187
Zn3Mn-fcc,111,O*,-3.115002895530779
Zn3Mn-fcc,111,O*,-2.367274611853645
Zn3Mn-fcc,111+3%,O*,-3.2221066303172847
Zn3Mn-fcc,111+5%,O*,-3.2958788688847562
Zn3Mn-fcc,111-3%,O*,-3.040773913890007
Zn3Mn-fcc,111-5%,O*,-2.9837777655920945
Zn3Nb-fcc,111,O*,-2.3996341174351983
Zn3Nb-fcc,111,O*,-4.477549812188954
Zn3Nb-fcc,111,O*,-1.9223220902495086
Zn3Nb-fcc,111,O*,-4.610307351220399
Zn3Nb-fcc,111,O*,-4.426816635997966
Zn3Nb-fcc,111+3%,O*,-4.662833757611224
Zn3Nb-fcc,111+5%,O*,-4.672301822560257
Zn3Nb-fcc,111-3%,O*,-4.510801579046529
Zn3Nb-fcc,111-5%,O*,-4.43076296694926
Zn3Ti-fcc,111,O*,-2.6461718403588748
Zn3Ti-fcc,111,O*,-4.46706023189472
Zn3Ti-fcc,111,O*,-2.044559572241269
Zn3Ti-fcc,111,O*,-4.619136628956767
Zn3Ti-fcc,111,O*,-4.154125507848221
Zn3Ti-fcc,111+3%,O*,-4.666044564844924
Zn3Ti-fcc,111+5%,O*,-4.681363757626968
Zn3Ti-fcc,111-3%,O*,-4.551567769565736
Zn3Ti-fcc,111-5%,O*,-4.508091189141851
Zn3V-fcc,111,O*,-2.328822341383784
Zn3V-fcc,111,O*,-4.557112905356917
Zn3V-fcc,111,O*,-1.8225821641244693
Zn3V-fcc,111,O*,-4.61201323287969
Zn3V-fcc,111,O*,-4.540157356008422
Zn3V-fcc,111+3%,O*,-4.660359698580578
Zn3V-fcc,111+5%,O*,-4.674521319087944
Zn3V-fcc,111-3%,O*,-4.528844223183114
Zn3V-fcc,111-5%,O*,-4.443033260205993
ZnAu-bcc,101,O*,-1.6065795595714008
ZnAu-bcc,101,O*,-0.03866506351187127
ZnAu-bcc,101,O*,0.7411176861205604
ZnAu-bcc,101,O*,-1.696611144223425
ZnAu-bcc,101,O*,-1.1438726984415553
ZnAu-bcc,101+1%,O*,-1.7167127377106226
ZnAu-bcc,101+3%,O*,-1.7817733877964201
ZnAu-bcc,101+5%,O*,-1.8666459661835688
ZnAu-bcc,101-1%,O*,-1.687785812158836
ZnAu-bcc,101-3%,O*,-1.687432200218609
ZnAu-bcc,101-5%,O*,-1.717327170757926
ZnAu-fcc,101,O*,-1.3182727705934667
ZnAu-fcc,101,O*,-1.230913888059149
ZnCu-bcc,101,O*,-2.3109715375176165
ZnCu-bcc,101+2%,O*,-2.389266172016505
ZnCu-bcc,101+5%,O*,-2.5867155108280713
ZnCu-bcc,101-3%,O*,-2.2714675470342627
ZnCu-bcc,101-5%,O*,-2.23982519749552
ZnRh-bcc,101,O*,-1.5294551506085554
ZnRh-bcc,101,O*,0.18706846797431353
ZnRh-bcc,101,O*,-1.1824193924112478
ZnRh-bcc,101,O*,-1.8215300359588582
ZnRh-bcc,101,O*,-2.2500072891416494
Zr-hcp,0001,O*,-3.6493418198915606
Zr3Al-fcc,111,O*,-5.25872319958944
Zr3Al-fcc,111,O*,-5.96750233290004
Zr3Al-fcc,111,O*,-5.284206252410513
Zr3Al-fcc,111,O*,-2.7309353010896302
Zr3Al-fcc,111-5%,O*,-5.770434497695533
Zr3In-fcc,111,O*,-0.7828305606817594
Zr3In-fcc,111-5%,O*,-5.9248460396665905
ZrCo-bcc,101,O*,-5.248699614225188
ZrCo-bcc,101-3%,O*,-5.035288213701278
ZrCo-bcc,101-5%,O*,-4.889727854613739
ZrOs-bcc,101,O*,-4.856030909519177
ZrOs-bcc,101+2%,O*,-4.9680709253880195
ZrOs-bcc,101+5%,O*,-5.100528322858736
ZrOs-bcc,101-3%,O*,-4.6662779024627525
ZrOs-bcc,101-5%,O*,-4.541412481092266
ZrRu-bcc,101,O*,-5.030342952857609
ZrRu-bcc,101+2%,O*,-5.131949852035177
ZrRu-bcc,101+5%,O*,-5.2427132458360575
ZrRu-bcc,101-3%,O*,-4.849452829585061
ZrRu-bcc,101-5%,O*,-4.730095808648912
ZrZn-bcc,101,O*,-5.504115459290915
ZrZn-bcc,101+2%,O*,-5.615361855139781
ZrZn-bcc,101-3%,O*,-5.371141861869546
ZrZn-bcc,101-5%,O*,-5.533809337699495
CoN4C26-Δz=1.0Å-M,001,O*,0.7955237000000466
WN4C26-Δz=relaxed-M,001,O*,-3.102353409999978
FeN4C26-Δz=0.4Å-M,001,O*,1.7375389700000028
MnN4C26-Δz=0.0Å-M,001,O*,2.1814240799999993
ZrN4C26-Δz=relaxed-M,001,O*,-0.558522929999981
MnN4C26-Δz=0.8Å-M,001,O*,1.9391352600000005
WN4C26-Δz=0.4Å-M,001,O*,-2.3227077699999654
WN4C26-Δz=0.0Å-M,001,O*,-1.3136647599999947
CuN4C26-Δz=relaxed-M,001,O*,3.895742470000016
RuN4C26-Δz=relaxed-M,001,O*,0.37775400999998965
CoN4C26-Δz=0.0Å-M,001,O*,3.2328274099999703
OsN4C26-Δz=relaxed-M,001,O*,-0.10421012000006158
WN4C26-Δz=0.8Å-M,001,O*,-3.324612899999977
MnN4C26-Δz=relaxed-M,001,O*,1.6751561799999877
MoN4C26-Δz=0.8Å-M,001,O*,-2.945639099999994
TiN4C26-Δz=relaxed-M,001,O*,-0.46017641999998204
NiN4C26-Δz=0.2Å-M,001,O*,3.339440209999964
MoN4C26-Δz=0.6Å-M,001,O*,-2.3219455199999857
FeN4C26-Δz=0.6Å-M,001,O*,1.32923495
WN4C26-Δz=0.2Å-M,001,O*,-1.864421400000026
HfN4C26-Δz=relaxed-M,001,O*,-0.7647422300000244
NiN4C26-Δz=1.0Å-M,001,O*,1.8449024699999654
FeN4C26-Δz=1.0Å-M,001,O*,1.2292929600000093
MoN4C26-Δz=relaxed-M,001,O*,-2.7655238199999985
CoN4C26-Δz=0.2Å-M,001,O*,2.7501821899999754
NiN4C26-Δz=0.8Å-M,001,O*,2.350466240000003
NiN4C26-Δz=0.6Å-M,001,O*,2.6468062899999723
MoN4C26-Δz=1.2Å-M,001,O*,-3.1490612700000042
RhN4C26-Δz=relaxed-M,001,O*,2.440755480000007
CoN4C26-Δz=0.4Å-M,001,O*,2.006605480000019
FeN4C26-Δz=relaxed-M,001,O*,1.6939027099999748
FeN4C26-Δz=0.0Å-M,001,O*,2.7478959900000177
FeN4C26-Δz=1.2Å-M,001,O*,1.2276883900000257
MnN4C26-Δz=0.4Å-M,001,O*,1.4188429300000394
MnN4C26-Δz=1.2Å-M,001,O*,2.062156389999984
WN4C26-Δz=1.2Å-M,001,O*,-3.6167989699999907
FeN4C26-Δz=0.2Å-M,001,O*,2.173360489999993
NbN4C26-Δz=relaxed-M,001,O*,-1.9897536500000115
MoN4C26-Δz=1.0Å-M,001,O*,-3.071817210000006
CrN4C26-Δz=relaxed-M,001,O*,1.1712295600000289
MoN4C26-Δz=0.0Å-M,001,O*,-0.8099267299999724
NiN4C26-Δz=1.2Å-M,001,O*,1.4834040200000231
CoN4C26-Δz=0.6Å-M,001,O*,1.2675188199999639
IrN4C26-Δz=relaxed-M,001,O*,2.172813999999903
FeN4C26-Δz=0.8Å-M,001,O*,1.2492445599999655
NiN4C26-Δz=relaxed-M,001,O*,3.3556302399999822
TaN4C26-Δz=relaxed-M,001,O*,-2.3435884099999953
NiN4C26-Δz=0.0Å-M,001,O*,3.748302190000004
VN4C26-Δz=relaxed-M,001,O*,-1.1113560599999914
CoN4C26-Δz=relaxed-M,001,O*,2.2153442500000438
CoN4C26-Δz=1.2Å-M,001,O*,0.6709836900000141
MnN4C26-Δz=0.6Å-M,001,O*,1.6600823400000309
CoN4C26-Δz=0.8Å-M,001,O*,1.1576129500000434
PtN4C26-Δz=relaxed-M,001,O*,3.868857950000006
PdN4C26-Δz=relaxed-M,001,O*,4.1138778399999865
NiN4C26-Δz=0.4Å-M,001,O*,2.8853655300000014
WN4C26-Δz=1.0Å-M,001,O*,-3.4628486299999963
MoN4C26-Δz=0.2Å-M,001,O*,-1.3216880499999775
MoN4C26-Δz=0.4Å-M,001,O*,-1.730971229999966
MnN4C26-Δz=0.2Å-M,001,O*,1.700880340000026
ReN4C26-Δz=relaxed-M,001,O*,-2.3286909200000423
MnN4C26-Δz=1.0Å-M,001,O*,2.073809640000036
WN4C26-Δz=0.6Å-M,001,O*,-2.744462580000004
TcN4C26-Δz=relaxed-M,001,O*,-1.493822259999888
HfO2-rutile,100,O*,4.429426540000009
HfO2-rutile,110,O*,4.471249029999996
HfO2-rutile,110,O*,3.2750486699999897
MnO-Fm3m,100,O*,6.709329929999996
MnO-Fm3m,100,O*,7.185273389999992
PdO2-rutile,100,O*,3.5204086000000103
PdO2-rutile,110-lc,O*,3.9305270799999903
PdO2-rutile,110-lc,O*,2.8545618800000057
PdO2-rutile,110,O*,3.873788310000009
PdO2-rutile,110,O*,2.9542156900000123
ZrO2-rutile,100,O*,4.577358619999984
ZrO2-rutile,110,O*,4.644526559999974
ZrO2-rutile,110,O*,3.2161571999999694
CoO-Fm3m,100,O*,7.02947789000001
CoO-Fm3m,100,O*,7.010975550000012
In2O3-corundum,012,O*,4.128877860000017
In2O3-corundum,012,O*,3.3297811399999944
FeO2-rutile,100,O*,4.525998889999997
FeO2-rutile,110,O*,4.7115982999999915
FeO2-rutile,110,O*,3.5568857699999796
FeO-Fm3m,100,O*,6.546380940000063
FeO-Fm3m,100,O*,4.724979940000026
RuO2-rutile,100,O*,1.8274376099999756
RuO2-rutile,110,O*,1.625445419999977
RuO2-rutile,110,O*,3.50397492999997
PdPt,101,O*,4.009358910000003
PdPt,101,O*,3.689982409999999
PtO2-rutile,100,O*,2.594336840000011
PtO2-rutile,110-lc,O*,2.8957549900000004
PtO2-rutile,110-lc,O*,3.3314858100000038
PtO2-rutile,110-lc-Ovac,O*,-4.782061359999943
PtO2-rutile,110,O*,2.7252547499999764
PtO2-rutile,110,O*,3.5109293099999945
CuO,111,O*,3.7525831600000146
CuO,111,O*,3.221765650000009
Mo16O51,001,O*,4.728748080000059
Mo16O51,001,O*,3.5152640500000416
NiO-Fm3m,100,O*,7.169290639999986
Au2O3-corundum,100,O*,3.163820410000028
Au2O3-corundum,100,O*,2.8680884300000002
WO3,001,O*,4.560489900000107
WO3,001,O*,4.032210060000125
CrO2-rutile,100,O*,3.403052669999994
CrO2-rutile,110,O*,3.2340354399999853
CrO2-rutile,110,O*,3.310580509999994
Fe2O3-corundum,012,O*,4.280780579999998
Fe2O3-corundum,012,O*,3.2837581299999954
Ga2O3-corundum,012,O*,4.304232200000001
Ga2O3-corundum,012,O*,3.383486199999993
Nb2O5-C12c,100-lc,O*,-0.9054267500000037
Nb2O5-C12c,100-hc,O*,3.246516989999975
Nb2O5-C12c,100-hc,O*,3.113976579999985
TiO2-rutile,100,O*,4.503489049999985
TiO2-rutile,110,O*,4.549364330000003
TiO2-rutile,110,O*,3.51361098000001
Ti2O3-corundum,012,O*,-0.7132847200000185
Ag2O,110,O*,4.903922729999977
Ag2O,110,O*,3.5722201999999754
Co2O3-corundum,012,O*,2.7621376600000076
